timestamp,speed,steering
30840,3.392924,0.014885
30865,3.432376,0.015650
30890,3.353471,0.015650
30915,3.392924,0.014503
30940,3.333745,0.014885
30965,3.412650,0.014885
30990,3.333745,0.014885
31015,3.392924,0.015268
31040,3.333745,0.015650
31065,3.333745,0.015268
31090,3.294292,0.015268
31115,3.392924,0.015650
31140,3.353471,0.016415
31165,3.333745,0.017180
31190,3.294292,0.017180
31215,3.314018,0.017562
31240,3.314018,0.018710
31265,3.333745,0.018710
31290,3.254839,0.020240
31315,3.274566,0.021004
31340,3.254839,0.021387
31365,3.254839,0.022534
31390,3.254839,0.022917
31415,3.235113,0.022534
31440,3.195661,0.022917
31465,3.235113,0.023682
31490,3.195661,0.022917
31515,3.215387,0.022917
31540,3.136482,0.022534
31565,3.175934,0.021769
31590,3.116755,0.022917
31615,3.136482,0.022152
31640,3.116755,0.022152
31665,3.136482,0.022152
31690,3.097029,0.022534
31715,3.077303,0.022152
31740,3.097029,0.022534
31765,3.057576,0.022152
31790,3.057576,0.022534
31815,3.037850,0.022917
31840,3.037850,0.022917
31865,3.018124,0.023299
31890,2.998398,0.022534
31915,2.939219,0.023299
31940,2.958945,0.022534
31965,2.958945,0.022917
31990,2.899766,0.022534
32015,2.899766,0.021769
32040,2.880040,0.021769
32065,2.840587,0.021769
32090,2.820861,0.019857
32115,2.820861,0.021004
32140,2.801135,0.019857
32165,2.761682,0.017945
32190,2.722229,0.017562
32215,2.741956,0.018327
32240,2.702503,0.017180
32265,2.702503,0.016415
32290,2.643324,0.015650
32315,2.663050,0.014885
32340,2.603872,0.013356
32365,2.603872,0.012591
32390,2.603872,0.012973
32415,2.524966,0.013738
32440,2.564419,0.013356
32465,2.524966,0.012973
32490,2.485514,0.012973
32515,2.485514,0.012208
32540,2.465787,0.012208
32565,2.426335,0.012208
32590,2.406609,0.011443
32615,2.367156,0.011443
32640,2.386882,0.011443
32665,2.347430,0.011061
32690,2.327703,0.012208
32715,2.288251,0.011826
32740,2.288251,0.010296
32765,2.248798,0.011443
32790,2.248798,0.011443
32815,2.169893,0.010679
32840,2.209346,0.010679
32865,2.169893,0.010296
32890,2.130440,0.009531
32915,2.110714,0.009914
32940,2.071261,0.009914
32965,2.071261,0.008766
32990,2.031809,0.009149
33015,2.031809,0.008384
33040,1.992356,0.007619
33065,1.972630,0.008001
33090,1.952904,0.008001
33115,1.933177,0.008001
33140,1.933177,0.009149
33165,1.893725,0.008384
33190,1.873998,0.008001
33215,1.873998,0.008384
33240,1.834546,0.007619
33265,1.834546,0.007237
33290,1.795093,0.007619
33315,1.795093,0.007237
33340,1.755641,0.007619
33365,1.755641,0.007619
33390,1.735914,0.007619
33415,1.696462,0.008001
33440,1.696462,0.008001
33465,1.696462,0.008001
33490,1.657009,0.008384
33515,1.637283,0.008384
33540,1.617557,0.007619
33565,1.578104,0.008384
33590,1.578104,0.008001
33615,1.538651,0.007619
33640,1.538651,0.008001
33665,1.499199,0.008001
33690,1.518925,0.007619
33715,1.479472,0.008001
33740,1.479472,0.008384
33765,1.440020,0.007619
33790,1.420294,0.007619
33815,1.420294,0.007619
33840,1.400567,0.006472
33865,1.380841,0.006854
33890,1.361115,0.006472
33915,1.341388,0.006089
33940,1.321662,0.005707
33965,1.301936,0.005707
33990,1.301936,0.006472
34015,1.301936,0.006472
34040,1.262483,0.005707
34065,1.242757,0.005324
34090,1.223031,0.004942
34115,1.203304,0.004177
34140,1.183578,0.004177
34165,1.163852,0.004177
34190,1.163852,0.004177
34215,1.124399,0.003795
34240,1.124399,0.004942
34265,1.084947,0.004560
34290,1.065220,0.004560
34315,1.045494,0.004177
34340,1.025768,0.004942
34365,1.025768,0.004177
34390,1.006041,0.003795
34415,0.986315,0.003030
34440,0.966589,0.004177
34465,0.966589,0.004177
34490,0.927136,0.003030
34515,0.907410,0.004177
34540,0.907410,0.003795
34565,0.887683,0.003795
34590,0.867957,0.003795
34615,0.848231,0.003412
34640,0.828505,0.003795
34665,0.828505,0.003412
34690,0.789052,0.003412
34715,0.789052,0.003030
34740,0.769326,0.003795
34765,0.749599,0.003795
34790,0.749599,0.003795
34815,0.710147,0.003795
34840,0.710147,0.003412
34865,0.690420,0.003030
34890,0.670694,0.003412
34915,0.650968,0.003795
34940,0.650968,0.003030
34965,0.611515,0.004560
34990,0.611515,0.003412
35015,0.591789,0.003412
35040,0.591789,0.004177
35065,0.572063,0.003412
35090,0.532610,0.006089
35115,0.532610,0.003412
35140,0.512884,0.001500
35165,0.493157,0.004177
35190,0.493157,0.003795
35215,0.453705,0.003795
35240,0.453705,0.004177
35265,0.414252,0.004942
35290,0.414252,0.003795
35315,0.394526,0.004560
35340,0.374800,0.004177
35365,0.355073,0.003795
35390,0.355073,0.004177
35415,0.335347,0.003795
35440,0.335347,0.003795
35465,0.295895,0.003412
35490,0.295895,0.003412
35515,0.295895,0.004177
35540,0.256442,0.003030
35565,0.256442,0.003795
35590,0.236716,0.003030
35615,0.216989,0.003030
35640,0.197263,0.003412
35665,0.177537,0.003030
35690,0.177537,0.003412
35715,0.157810,0.003795
35740,0.118358,0.003412
35765,0.138084,0.003412
35790,0.098631,0.003412
35815,0.098631,0.003412
35840,0.078905,0.003412
35865,0.059179,0.003412
35890,0.059179,0.003795
35915,0.039453,0.004560
35940,0.019726,0.004177
35965,0.000000,0.003412
35990,0.000000,0.004560
36015,0.000000,0.003412
36040,-0.019726,0.004560
36065,-0.019726,0.003795
36090,-0.019726,0.003795
36115,-0.019726,0.004177
36140,0.000000,0.004942
36165,0.019726,0.003412
36190,0.000000,0.004177
36215,0.039453,0.003795
36240,0.000000,0.003030
36265,0.000000,0.003412
36290,0.000000,0.003030
36315,0.000000,0.003030
36340,0.000000,0.003412
36365,0.000000,0.003795
36390,-0.019726,0.003795
36415,0.000000,0.003412
36440,0.000000,0.003795
36465,0.000000,0.003030
36490,0.000000,0.003795
36515,0.019726,0.002647
36540,0.000000,0.003030
36565,0.000000,0.003795
36590,0.019726,0.004177
36615,-0.019726,0.003030
36640,0.000000,0.003795
36665,0.000000,0.003795
36690,0.000000,0.003412
36715,0.000000,0.003795
36740,0.000000,0.003795
36765,0.000000,0.003795
36790,0.000000,0.004560
36815,0.000000,0.004177
36840,0.000000,0.006089
36865,0.000000,0.004942
36890,0.000000,0.002647
36915,0.000000,0.004177
36940,0.000000,0.003795
36965,0.000000,0.003412
36990,0.000000,0.004560
37015,0.000000,0.004177
37040,0.000000,0.003030
37065,0.000000,0.002265
37090,0.000000,0.003412
37115,0.000000,0.003030
37140,0.000000,0.003412
37165,0.000000,0.003412
37190,0.000000,0.003412
37215,0.000000,0.004177
37240,0.000000,0.003412
37265,0.000000,0.003412
37290,0.000000,0.003030
37315,0.000000,0.003030
37340,0.000000,0.002265
37365,0.000000,0.003795
37390,0.000000,0.004177
37415,0.000000,0.002647
37440,0.000000,0.003412
37465,0.000000,0.003795
37490,0.000000,0.003795
37515,0.000000,0.003412
37540,0.000000,0.003412
37565,0.000000,0.003795
37590,0.000000,0.004177
37615,0.000000,0.003795
37640,0.000000,0.003412
37665,0.000000,0.004177
37690,0.000000,0.003412
37715,0.000000,0.006089
37740,0.000000,0.004560
37765,0.000000,0.003030
37790,0.000000,0.004177
37815,0.000000,0.003795
37840,0.000000,0.003795
37865,0.000000,0.003795
37890,0.000000,0.003795
37915,0.000000,0.001882
37940,0.000000,0.003412
37965,0.000000,0.003795
37990,0.000000,0.004177
38015,0.000000,0.003412
38040,0.000000,0.003795
38065,0.000000,0.003030
38090,0.000000,0.003795
38115,0.000000,0.003412
38140,0.000000,0.003030
38165,0.000000,0.003795
38190,0.000000,0.004177
38215,0.000000,0.003030
38240,0.000000,0.003795
38265,0.000000,0.003412
38290,0.000000,0.003412
38315,0.000000,0.002265
38340,0.000000,0.003412
38365,0.000000,0.003795
38390,0.000000,0.004177
38415,0.000000,0.003795
38440,0.000000,0.003795
38465,0.000000,0.003795
38490,0.000000,0.003795
38515,0.000000,0.003412
38540,0.000000,0.003412
38565,0.000000,0.003030
38590,0.000000,0.003412
38615,0.000000,0.004177
38640,0.000000,0.004177
38665,0.000000,0.003795
38690,0.000000,0.003795
38715,0.000000,0.003795
38740,0.000000,0.002647
38765,0.000000,0.003412
38790,0.000000,0.003030
38815,0.000000,0.004177
38840,0.000000,0.003795
38865,0.000000,0.003795
38890,0.000000,0.003412
38915,0.000000,0.003030
38940,0.000000,0.003030
38965,0.000000,0.003795
38990,0.000000,0.004177
39015,0.000000,0.003795
39040,0.000000,0.003412
39065,0.000000,0.005324
39090,0.000000,0.003412
39115,0.000000,0.004177
39140,0.000000,0.003795
39165,0.000000,0.003412
39190,0.000000,0.004177
39215,0.000000,0.004177
39240,0.000000,0.003795
39265,0.000000,0.003412
39290,0.000000,0.003412
39315,0.000000,0.002647
39340,0.000000,0.003030
39365,0.000000,0.003795
39390,0.000000,0.003030
39415,0.000000,0.003795
39440,0.000000,0.003795
39465,0.000000,0.003795
39490,0.000000,0.003795
39515,0.000000,0.001118
39540,0.000000,0.003795
39565,0.000000,0.003030
39590,0.000000,0.003412
39615,0.000000,0.004177
39640,0.000000,0.004177
39665,0.000000,0.003030
39690,0.000000,0.003795
39715,0.000000,0.003412
39740,0.000000,0.003795
39765,0.000000,0.004560
39790,0.000000,0.004560
39815,0.000000,0.004560
39840,0.000000,0.004177
39865,0.000000,0.003795
39890,0.000000,0.003795
39915,0.000000,0.003412
39940,0.000000,0.005324
39965,0.000000,0.002265
39990,0.000000,0.004560
40015,0.000000,0.003795
40040,0.000000,0.003412
40065,0.000000,0.003030
40090,0.000000,0.003030
40115,0.000000,0.003030
40140,0.000000,0.003030
40165,0.000000,0.003412
40190,0.000000,0.003030
40215,0.000000,0.001882
40240,0.000000,0.003795
40265,0.000000,0.002647
40290,0.000000,0.003412
40315,0.000000,0.003795
40340,0.000000,0.003412
40365,0.000000,0.003412
40390,0.000000,0.003030
40415,0.000000,0.004177
40440,0.000000,0.003795
40465,0.000000,0.002647
40490,0.000000,0.003795
40515,0.000000,0.003795
40540,0.000000,0.003795
40565,0.000000,0.003795
40590,0.000000,0.004177
40615,0.000000,0.003412
40640,0.000000,0.004177
40665,0.000000,0.003795
40690,0.000000,0.003795
40715,0.000000,0.003795
40740,0.000000,0.003795
40765,0.000000,0.003412
40790,0.000000,0.003412
40815,0.000000,0.003795
40840,0.000000,0.003412
40865,0.000000,0.003795
40890,0.000000,0.003412
40915,0.000000,0.003030
40940,0.000000,0.003412
40965,0.000000,0.003795
40990,0.000000,0.002647
41015,0.000000,0.002265
41040,0.000000,0.004177
41065,0.000000,0.003030
41090,0.000000,0.003412
41115,0.000000,0.003030
41140,0.000000,0.003030
41165,0.000000,0.003030
41190,0.000000,0.003412
41215,0.000000,0.004177
41240,0.000000,0.003795
41265,0.000000,0.003030
41290,0.000000,0.003412
41315,0.000000,0.003795
41340,0.000000,0.003412
41365,0.000000,0.003795
41390,0.000000,0.004177
41415,0.000000,0.004177
41440,0.000000,0.004177
41465,0.000000,0.003795
41490,0.000000,0.003412
41515,0.000000,0.002647
41540,0.000000,0.004177
41565,0.000000,0.003030
41590,0.000000,0.003412
41615,0.000000,0.004177
41640,0.000000,0.003795
41665,0.000000,0.003795
41690,0.000000,0.003412
41715,0.000000,0.003412
41740,0.000000,0.003412
41765,0.000000,0.003412
41790,0.000000,0.003030
41815,0.000000,0.003412
41840,0.000000,0.004177
41865,0.000000,0.003030
41890,0.000000,0.003412
41915,0.000000,0.002647
41940,0.000000,0.003030
41965,0.000000,0.003030
41990,0.000000,0.003795
42015,0.000000,0.001882
42040,0.000000,0.003795
42065,0.000000,0.003795
42090,0.000000,0.003795
42115,0.000000,0.003412
42140,0.000000,0.003030
42165,0.000000,0.003795
42190,0.000000,0.003795
42215,0.000000,0.003795
42240,0.000000,0.003795
42265,0.000000,0.003795
42290,0.000000,0.003795
42315,0.000000,0.003795
42340,0.000000,0.003412
42365,0.000000,0.003412
42390,0.000000,0.003412
42415,0.000000,0.003795
42440,0.000000,0.003795
42465,0.000000,0.003795
42490,0.000000,0.003795
42515,0.000000,0.003795
42540,0.000000,0.003795
42565,0.000000,0.003795
42590,0.000000,0.002647
42615,0.000000,0.003412
42640,0.000000,0.004177
42665,0.000000,0.003795
42690,0.000000,0.003412
42715,0.000000,0.003795
42740,0.000000,0.003412
42765,0.000000,0.003412
42790,0.000000,0.003412
42815,0.000000,0.003795
42840,0.000000,0.003795
42865,0.000000,0.003030
42890,0.000000,0.003412
42915,0.000000,0.003795
42940,0.000000,0.003795
42965,0.000000,0.003795
42990,0.000000,0.003795
43015,0.000000,0.003030
43040,0.000000,0.003412
43065,0.000000,0.003795
43090,0.000000,0.003412
43115,0.000000,0.003795
43140,0.000000,0.003795
43165,0.000000,0.003795
43190,0.000000,0.003412
43215,0.000000,0.003795
43240,0.000000,0.003412
43265,0.000000,0.003412
43290,0.000000,0.003412
43315,0.000000,0.003795
43340,0.000000,0.004560
43365,0.000000,0.003795
43390,0.000000,0.003412
43415,0.000000,0.003795
43440,0.000000,0.003412
43465,0.000000,0.003030
43490,0.019726,0.004177
43515,0.019726,0.004177
43540,0.039453,0.003795
43565,0.059179,0.003795
43590,0.098631,0.003795
43615,0.118358,0.003412
43640,0.138084,0.003795
43665,0.157810,0.003795
43690,0.157810,0.003795
43715,0.197263,0.004177
43740,0.216989,0.003030
43765,0.236716,0.003030
43790,0.256442,0.004177
43815,0.276168,0.003795
43840,0.295895,0.004177
43865,0.295895,0.003412
43890,0.335347,0.003030
43915,0.355073,0.003795
43940,0.374800,0.004177
43965,0.394526,0.003795
43990,0.414252,0.003795
44015,0.453705,0.004177
44040,0.453705,0.003412
44065,0.493157,0.003795
44090,0.512884,0.003795
44115,0.512884,0.003412
44140,0.552336,0.004177
44165,0.572063,0.004560
44190,0.591789,0.003412
44215,0.611515,0.003795
44240,0.631242,0.003795
44265,0.650968,0.004560
44290,0.670694,0.004560
44315,0.690420,0.004177
44340,0.710147,0.003412
44365,0.769326,0.004177
44390,0.749599,0.004177
44415,0.789052,0.001882
44440,0.808778,0.003412
44465,0.828505,0.003795
44490,0.848231,0.003030
44515,0.867957,0.004177
44540,0.907410,0.003030
44565,0.907410,0.003030
44590,0.946862,0.003412
44615,0.986315,0.002265
44640,0.986315,0.001882
44665,1.025768,0.002265
44690,1.065220,0.001500
44715,1.084947,0.002265
44740,1.104673,0.001882
44765,1.144125,0.001118
44790,1.183578,0.001500
44815,1.183578,0.001118
44840,1.242757,0.000735
44865,1.242757,0.001118
44890,1.282210,0.001118
44915,1.321662,0.001500
44940,1.341388,0.001882
44965,1.380841,0.001500
44990,1.400567,0.001118
45015,1.420294,0.001500
45040,1.440020,0.001500
45065,1.479472,0.001500
45090,1.518925,0.002265
45115,1.518925,0.002265
45140,1.578104,0.001882
45165,1.597830,0.001500
45190,1.637283,0.001882
45215,1.657009,0.001500
45240,1.676735,0.002647
45265,1.716188,0.003795
45290,1.735914,0.003030
45315,1.775367,0.002647
45340,1.775367,0.003030
45365,1.834546,0.002647
45390,1.814820,0.003412
45415,1.913451,0.003795
45440,1.893725,0.003795
45465,1.933177,0.004942
45490,1.972630,0.004560
45515,1.972630,0.004942
45540,2.031809,0.007237
45565,2.031809,0.007237
45590,2.110714,0.008001
45615,2.071261,0.009914
45640,2.169893,0.011826
45665,2.130440,0.013356
45690,2.130440,0.014885
45715,2.189619,0.015650
45740,2.229072,0.017180
45765,2.288251,0.018710
45790,2.248798,0.019092
45815,2.288251,0.021387
45840,2.288251,0.022534
45865,2.367156,0.022534
45890,2.367156,0.023299
45915,2.367156,0.024064
45940,2.406609,0.023299
45965,2.426335,0.024446
45990,2.465787,0.023682
46015,2.446061,0.023682
46040,2.485514,0.023682
46065,2.505240,0.023682
46090,2.505240,0.022917
46115,2.564419,0.023682
46140,2.544693,0.023299
46165,2.623598,0.023299
46190,2.623598,0.022917
46215,2.603872,0.023299
46240,2.643324,0.022534
46265,2.663050,0.022917
46290,2.682777,0.023299
46315,2.722229,0.022534
46340,2.722229,0.023299
46365,2.761682,0.023299
46390,2.741956,0.023299
46415,2.781408,0.023682
46440,2.820861,0.023299
46465,2.801135,0.023299
46490,2.801135,0.023682
46515,2.880040,0.023299
46540,2.801135,0.024064
46565,2.840587,0.024064
46590,2.899766,0.022917
46615,2.840587,0.023682
46640,2.919492,0.024064
46665,2.860313,0.023299
46690,2.958945,0.024064
46715,2.860313,0.023682
46740,2.919492,0.023682
46765,2.899766,0.023299
46790,2.919492,0.024064
46815,2.899766,0.022917
46840,2.939219,0.023682
46865,2.958945,0.024064
46890,2.978671,0.024064
46915,2.978671,0.023299
46940,2.978671,0.023299
46965,3.018124,0.022917
46990,2.998398,0.023299
47015,3.037850,0.022534
47040,2.978671,0.022534
47065,2.978671,0.021769
47090,3.018124,0.021387
47115,3.018124,0.019857
47140,3.018124,0.019475
47165,2.978671,0.018710
47190,3.018124,0.018327
47215,3.018124,0.018710
47240,3.037850,0.017180
47265,3.018124,0.016798
47290,2.998398,0.017562
47315,3.037850,0.017180
47340,3.077303,0.018710
47365,3.057576,0.017562
47390,3.077303,0.017562
47415,3.097029,0.017945
47440,3.097029,0.018327
47465,3.077303,0.017945
47490,3.116755,0.017180
47515,3.097029,0.017562
47540,3.136482,0.016798
47565,3.077303,0.016415
47590,3.136482,0.015650
47615,3.097029,0.014121
47640,3.116755,0.012591
47665,3.077303,0.011826
47690,3.215387,0.010296
47715,3.116755,0.008384
47740,3.116755,0.006854
47765,3.097029,0.006089
47790,3.175934,0.004560
47815,3.136482,0.004560
47840,3.136482,0.003412
47865,3.136482,0.003795
47890,3.136482,0.002647
47915,3.136482,0.003412
47940,3.215387,0.003412
47965,3.195661,0.002647
47990,3.136482,0.003030
48015,3.175934,0.003030
48040,3.215387,0.002647
48065,3.156208,0.002265
48090,3.195661,0.002265
48115,3.156208,0.001500
48140,3.215387,0.001882
48165,3.195661,0.001118
48190,3.215387,-0.000795
48215,3.215387,0.000735
48240,3.215387,-0.000795
48265,3.235113,-0.000795
48290,3.274566,0.000353
48315,3.294292,-0.000795
48340,3.294292,-0.001560
48365,3.274566,-0.001177
48390,3.274566,-0.002707
48415,3.294292,-0.004237
